COLOR,COMPKEY,FEEDERDIAM,FEEDERLEN,INSTDATE,MFGKEY,OUTLSZ1,OUTLSZ2,OUTLSZ3,PRESZONE,UNITTYPE,LONGKEY,PLUGGED,NONSCHE,FZONENUM,DECLREQD,HYMARKER,Letters,FLSHFRE_DAYS
GREEN,846711.0,150.0,5.09,2012-05-01,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,90
BLUE,847474.0,150.0,5.1,2013-01-16 10:16:00,1881,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
BLUE,866684.0,150.0,2.39,2012-12-13,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,365
BLUE,846741.0,150.0,2.4,2012-02-01,1001,63.0,150.0,63,6,HYBLWF,N,N,N,FZ-C01,N,Y,B,365
BLUE,853325.0,150.0,2.97,2014-06-01,1117,0.0,0.0,0,2,HYBLWF,N,N,N,FZ-W02,N,y,S,365
BLUE,853340.0,150.0,2.92,2012-10-19,1001,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,853355.0,150.0,3.26,2014-06-01,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,851819.0,150.0,2.51,2014-12-10,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,90
BLUE,880464.0,150.0,5.0,2013-06-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,Y,N,B,365
BLUE,880756.0,150.0,5.8,2013-10-16,1001,63.0,150.0,63,7,HYBLWF,N,N,N,FZ-V04,N,N,C,14
GREEN,880786.0,150.0,1.45,2011-06-01,1012,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W03,N,Y,S,60
BLUE,842937.0,150.0,1.04,1994-02-01,1009,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,851989.0,150.0,2.2,2013-01-14,1022,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,180
GREEN,857329.0,150.0,3.75,2010-05-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
GREEN,857596.0,150.0,3.13,2012-05-01,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,90
BLUE,857615.0,150.0,3.46,2012-05-01,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,30
BLUE,847530.0,150.0,2.5,2012-05-01,1022,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,Y,Y,B,365
BLUE,847567.0,150.0,2.5,2012-05-01,1022,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,Y,Y,B,365
BLUE,847581.0,150.0,2.5,2012-05-01,1022,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,Y,Y,B,365
BLUE,857333.0,150.0,3.79,2010-05-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
ORANGE,860625.0,150.0,3.2,2010-03-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,843129.0,150.0,3.3,2010-07-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,850871.0,150.0,6.37,2012-09-06,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,859814.0,150.0,3.0,2010-03-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
BLUE,843068.0,150.0,2.0,2011-12-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,842944.0,150.0,1.98,2011-09-01,1022,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,Y,N,S,365
BLUE,842955.0,150.0,3.8,2010-03-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,848957.0,150.0,2.1,1999-11-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C01,N,N,B,365
BLUE,843022.0,150.0,5.0,2010-03-09,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
BLUE,850962.0,150.0,2.92,2011-09-01,1022,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,Y,N,S,365
BLUE,865116.0,150.0,3.5,2014-07-01,1022,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,180
ORANGE,879083.0,150.0,2.3,2013-10-01,1022,0.0,0.0,0,4,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,879244.0,150.0,2.2,2013-10-01,1022,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,843102.0,150.0,3.79,2012-01-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,843105.0,150.0,2.74,2012-01-01,1117,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
,851515.0,150.0,2.2,2011-05-01,1023,0.0,0.0,0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,180
BLUE,847703.0,150.0,2.0,2012-09-18,1,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C01,N,N,B,365
BLUE,851967.0,150.0,1.0,2013-10-04,1022,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
BLUE,851968.0,150.0,1.0,2013-08-22 07:58:00,1023,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
BLUE,856117.0,150.0,1.0,2013-05-23,1022,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C01,N,Y,B,14
BLUE,883145.0,150.0,3.0,2014-05-16,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,843213.0,150.0,3.59,2012-01-01,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,60
BLUE,844608.0,150.0,4.4,2011-11-01,1022,63.0,150.0,63,7,HYBLWF,N,N,N,FZ-V04,N,N,C,14
BLUE,844615.0,150.0,1.0,2011-11-01,1022,63.0,150.0,63,7,HYBLWF,N,N,N,FZ-V04,N,N,C,2
BLUE,844627.0,150.0,3.0,2011-11-01,1,63.0,150.0,63,7,HYBLWF,N,N,N,FZ-V04,N,N,C,3
BLUE,845214.0,150.0,2.909,2000-07-01,1022,63.0,150.0,63,6,HYBLWF,N,N,N,FZ-C01,N,N,B,180
GREEN,850101.0,150.0,1.8,2012-08-03,1022,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
BLUE,855021.0,150.0,3.02,2010-05-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,y,S,180
,1109697.0,150.0,3.176,2017-09-11,1001,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,846682.0,150.0,3.1,2012-05-01,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
ORANGE,869293.0,150.0,10.75,2012-10-19,1001,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W01,Y,y,S,180
BLUE,843039.0,150.0,3.7,2010-07-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
,885845.0,150.0,5.5,2014-08-01,1,0.0,0.0,0,6,HYBLWF,N,N,N,FZ-C01,N,N,B,7
BLUE,849421.0,150.0,3.37,2012-10-01,1001,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W01,N,N,S,90
BLUE,852070.0,150.0,1.2,2013-01-14,1022,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,861192.0,150.0,2.58,2011-03-01,1022,63.0,150.0,63,5A,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,861381.0,150.0,2.85,2011-03-01,1022,63.0,150.0,63,4A,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,862719.0,150.0,2.87,2012-01-23,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,879303.0,150.0,1.8,2013-10-01,1022,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,879515.0,150.0,2.71,2010-09-01,1001,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,844863.0,150.0,2.0,2010-01-01,1012,63.0,150.0,63,6,HYBLWF,N,N,N,FZ-V04,N,Y,B,365
GREEN,851253.0,150.0,2.0,2012-05-03,1001,0.0,0.0,0,4,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,851403.0,150.0,2.4,2012-09-06,1001,0.0,0.0,0,6,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,851614.0,150.0,4.17,2013-12-10,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,365
BLUE,851622.0,150.0,3.36,2013-07-23 12:29:00,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,365
BLUE,846788.0,150.0,3.5,2013-01-01,1881,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,180
BLUE,846796.0,150.0,2.88,2013-01-28,1881,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,Y,Y,S,180
BLUE,842860.0,150.0,3.78,2011-07-01,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,850927.0,150.0,3.8,2011-11-01,1,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,Y,N,B,365
BLUE,845301.0,150.0,1.17,2011-04-01,1881,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,850481.0,150.0,4.6,2012-11-01,1001,63.0,150.0,63,6,HYBLWF,N,N,N,FZ-V05,N,N,C,365
BLUE,853166.0,150.0,3.0,2011-11-01,1022,63.0,150.0,63,6,HYBLWF,N,N,N,FZ-C02,N,N,B,365
BLUE,853168.0,150.0,3.0,2011-11-09,1117,0.0,0.0,0,6,HYBLWF,N,N,N,FZ-C02,N,N,B,365
BLUE,860067.0,150.0,3.74,2012-03-27,1,0.0,0.0,0,4,HYBLWF,N,N,N,FZ-W04,N,N,S,7
BLUE,867208.0,150.0,5.8,2013-01-01,1012,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,180
GREEN,935331.0,150.0,3.7,2013-09-01,1022,63.0,150.0,63,4A,HYBLWF,N,N,N,FZ-W03,N,Y,S,180
,981715.0,150.0,3.26,2014-12-23,1023,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W04,N,N,S,365
,984126.0,150.0,1.1,2014-11-01,1,0.0,0.0,0,3,HYBLWF,N,N,N,FZ-W02,N,N,S,3
BLUE,22789.0,0.0,22.8,1988-04-01,1022,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,Y,S,14
,1017198.0,150.0,2.0,2015-09-04,1001,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-V04,N,N,B,365
GREEN,920485.0,150.0,3.69,2014-09-01,1022,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,920500.0,150.0,2.73,2014-09-01,1022,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,921373.0,150.0,3.65,2014-05-01,1881,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W04,N,N,S,90
,946026.0,150.0,3.2,2013-10-01,1001,63.0,150.0,63,CE8,HYBLWF,N,N,N,FZ-V03,N,N,C,365
BLUE,884028.0,150.0,3.27,2014-05-16,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
,943865.0,150.0,3.681,2014-12-08,1881,63.0,150.0,63,6,HYBLWF,N,N,N,FZ-V04,N,N,B,14
GREEN,945998.0,150.0,2.59,2014-12-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
ORANGE,946039.0,150.0,2.74,2014-12-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
,946482.0,150.0,3.2,2013-10-01,1001,63.0,150.0,63,CE8,HYBLWF,N,N,N,FZ-V03,N,N,C,365
,946501.0,150.0,3.2,2013-10-01,1001,63.0,150.0,63,CE8,HYBLWF,N,N,N,FZ-V03,N,N,C,365
BLUE,881889.0,150.0,1.8,2013-10-31,1022,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,914939.0,150.0,3.03,2014-07-01,1117,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,y,S,180
,883528.0,150.0,3.42,2014-11-27 07:54:00,1012,63.0,150.0,63,CV13,HYBLWF,N,N,N,FZ-V01,N,N,C,60
,915819.0,150.0,4.285,2013-03-27,1022,0.0,0.0,0,CE8,STDHY,N,N,N,FZ-V03,N,N,C,30
BLUE,918586.0,150.0,3.493,2012-08-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C02,Y,Y,B,365
BLUE,920797.0,150.0,3.65,2014-04-01,1001,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
ORANGE,920332.0,150.0,8.5,2013-10-01,1012,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,883844.0,150.0,4.0,2011-11-09,1117,63.0,150.0,63,6,HYBLWF,N,N,N,FZ-C02,N,N,B,365
,987896.0,150.0,1.37,2014-12-23,1881,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W04,N,N,S,180
,1017281.0,150.0,1.725,2015-09-04,1001,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-V04,N,N,B,365
,1017313.0,150.0,2.151,2015-09-04,1001,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-V04,N,N,B,365
BLUE,12739.0,0.0,3.75,2008-12-17 10:00:00,1022,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W01,N,y,S,180
GREEN,884206.0,150.0,6.0,2011-05-20,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
BLUE,884880.0,150.0,3.5,2011-05-20,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
ORANGE,885021.0,150.0,3.5,2011-05-20,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
,920809.0,150.0,3.594,2015-02-20 10:58:00,1001,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-C03,N,y,S,7
ORANGE,942667.0,150.0,3.25,2015-06-01,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,942822.0,150.0,1.2,2013-10-01,1001,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-C03,Y,Y,S,365
BLUE,15326.0,0.0,1.21,2007-08-31 14:58:00,1004,63.0,63.0,0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,365
,959103.0,150.0,4.34,2014-10-31,1,0.0,0.0,0,1,HYBLWF,N,N,N,FZ-W02,N,N,S,180
,994185.0,150.0,1.0,2012-12-01,1001,0.0,0.0,0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,14
,994224.0,150.0,1.0,2012-12-01,1001,0.0,0.0,0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,30
BLUE,882439.0,150.0,4.0,2012-08-01,1022,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
BLUE,946380.0,150.0,6.11,2014-12-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,946992.0,150.0,3.03,2015-02-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
ORANGE,920312.0,150.0,3.55,2013-10-01,1012,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,180
,941386.0,150.0,1.1,2014-09-01,1117,0.0,0.0,0,6,HYBLWF,N,N,N,FZ-C01,N,N,B,365
BLUE,764637.0,150.0,5.14,2007-11-01,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,Y,N,S,14
,991028.0,150.0,2.0,2015-09-04,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C01,N,N,B,365
,991106.0,150.0,2.0,2015-09-04,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C01,N,N,B,365
BLUE,914444.0,150.0,2.6,2014-01-30,1001,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,915033.0,150.0,3.28,2014-07-01,1117,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,y,S,180
,999054.0,150.0,1.0,2016-01-14 23:00:00,1881,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W02,N,Y,S,3
ORANGE,914547.0,150.0,3.5,2014-01-30,1001,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
,976017.0,150.0,2.7,2015-09-11,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
,976018.0,150.0,8.51,2015-09-11,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
GREEN,919679.0,150.0,1.1,2014-07-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
BLUE,939675.0,150.0,5.0,2013-06-13,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,935269.0,150.0,1.0,2013-06-13,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
BLUE,752534.0,150.0,3.09,2004-12-01,1881,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
BLUE,914609.0,150.0,3.6,2014-07-01,1022,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,N,S,180
,1000373.0,150.0,3.09,2015-08-01,1001,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W01,N,Y,S,30
,1001764.0,150.0,2.0,2015-11-01,1001,0.0,0.0,0,6,HYBLWF,N,N,N,FZ-V05,N,N,C,7
,979340.0,150.0,2.93,2015-11-01,1022,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
,990239.0,150.0,3.4,2015-10-01,1881,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,Y,N,B,365
BLUE,883370.0,150.0,3.14,2014-05-16,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,947786.0,150.0,2.65,2015-01-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,365
,999686.0,150.0,3.5,2015-12-02 08:18:00,1001,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-C03,N,Y,B,3
,999691.0,150.0,2.0,2015-12-02 08:20:00,1001,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-C03,N,Y,B,3
,1003937.0,150.0,1.0,2015-12-01,1022,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W04,N,N,S,180
,986799.0,150.0,1.0,2015-06-08,1022,0.0,0.0,0,3,HYBLWF,N,N,N,FZ-W01,N,N,S,365
BLUE,948041.0,150.0,4.13,2015-10-01,1001,63.0,63.0,0,2,HYBLWF,N,N,N,FZ-W02,N,y,S,365
,1006184.0,150.0,3.36,2014-10-31,1881,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W01,N,Y,S,180
GREEN,884131.0,150.0,5.5,2013-05-01,1012,63.0,150.0,63,5,HYBLWF,N,Y,N,FZ-C02,N,N,B,365
BLUE,945667.0,150.0,4.73,2014-01-31,1023,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,180
GREEN,881823.0,150.0,3.15,2012-10-01,1117,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W01,N,Y,S,365
BLUE,1019211.0,150.0,2.65,2015-11-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
,991183.0,150.0,2.0,2015-09-04,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C01,N,N,B,365
,1020064.0,150.0,1.0,2016-01-17,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,Y,S,21
BLUE,1021340.0,150.0,6.01,2015-11-01,1001,63.0,63.0,0,3,HYBLWF,N,N,N,FZ-W02,N,Y,S,14
BLUE,941959.0,150.0,2.9,2014-06-01,1022,63.0,150.0,63,5,HYBLWF,N,N,Y,FZ-C03,Y,N,B,365
BLUE,941984.0,150.0,4.2,2014-06-01,1023,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,946864.0,150.0,2.0,2013-03-18 08:52:00,1001,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-C03,N,N,S,7
BLUE,881988.0,150.0,3.17,2012-10-01,1001,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W01,N,N,S,180
,966674.0,150.0,1.3,2015-07-15,1012,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,7
BLUE,882419.0,150.0,4.47,2013-09-01,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,365
GREEN,884109.0,150.0,6.8,2013-05-01,1012,63.0,150.0,63,5,HYBLWF,N,Y,N,FZ-C01,N,Y,B,365
GREEN,946585.0,150.0,2.88,2015-10-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,y,S,365
BLUE,946586.0,150.0,2.45,2015-10-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
,960052.0,150.0,12.0,2014-07-01,1,0.0,0.0,0,4,HYBLWF,N,N,N,FZ-C02,N,N,B,30
,1007043.0,150.0,1.2,2015-01-01,1,0.0,0.0,0,4,HYBLWF,N,N,N,FZ-C03,N,N,B,14
,1030063.0,150.0,2.455,2015-12-11,1022,0.0,0.0,0,4,HYBLWF,N,N,N,FZ-C03,N,N,B,7
BLUE,1030496.0,150.0,3.97,2014-04-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W04,N,N,S,180
,1030564.0,150.0,1.372,2015-12-11,1117,0.0,0.0,0,4,HYBLWF,N,N,N,FZ-C03,N,N,B,7
BLUE,942882.0,150.0,3.0,2013-10-01,1001,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-C03,N,N,S,365
BLUE,884068.0,150.0,4.8,2011-11-09,1022,63.0,150.0,63,5,HYBLWF,N,N,Y,FZ-C03,N,Y,B,365
ORANGE,918434.0,150.0,3.5,2012-07-01,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
,1011918.0,150.0,3.36,2015-05-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,883480.0,150.0,3.0,2013-08-06,1001,63.0,150.0,63,4,HYBLWF,N,Y,N,FZ-C02,Y,Y,S,180
BLUE,941601.0,150.0,5.0,2013-06-13,1001,63.0,63.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,120
BLUE,946246.0,150.0,3.08,2014-12-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,935247.0,150.0,7.1,2013-09-01,1022,63.0,150.0,63,4A,HYBLWF,N,N,N,FZ-W03,N,y,S,365
,946194.0,150.0,3.5,2013-10-01,1001,63.0,150.0,63,CE8,HYBLWF,N,N,N,FZ-V03,N,N,C,365
,1012707.0,150.0,3.53,2015-10-26,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
ORANGE,947050.0,150.0,3.06,2015-02-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
,962008.0,150.0,3.62,2015-06-01,1881,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
,976547.0,150.0,3.41,2015-09-11,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
,976554.0,150.0,2.5,2015-09-11,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,935420.0,150.0,11.3,2013-06-13,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C02,N,Y,B,365
,966418.0,150.0,3.6,2015-07-15,1881,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W03,N,Y,S,365
,976211.0,150.0,2.4,2011-12-31,1007,63.0,150.0,63,6,HYBLWF,N,N,N,FZ-C03,N,N,B,365
BLUE,882178.0,150.0,3.2,2013-09-01,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W01,N,N,S,90
BLUE,943278.0,150.0,2.0,2015-03-21,1012,63.0,150.0,63,4,HYBLWF,N,N,N,FZ-W01,Y,Y,S,3
GREEN,1016169.0,150.0,4.7,2015-07-01,1001,63.0,150.0,63,1,HYBLWF,N,N,N,FZ-W01,N,N,S,365
BLUE,885506.0,150.0,5.0,2014-02-12,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
,1011291.0,150.0,3.6,2015-05-01,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
BLUE,884386.0,150.0,4.5,2011-05-20,1001,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-C03,N,Y,B,365
GREEN,920327.0,150.0,3.18,2013-09-01,1022,63.0,150.0,63,4A,HYBLWF,N,N,N,FZ-W03,N,N,S,180
BLUE,882701.0,150.0,3.0,2010-07-01,1001,63.0,150.0,63,5,HYBLWF,Y,N,N,FZ-C03,Y,N,B,365
BLUE,883217.0,150.0,2.0,2013-10-31,1022,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,120
BLUE,883442.0,150.0,4.77,2014-05-16,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
BLUE,883522.0,150.0,2.49,2014-05-16,1022,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,Y,S,180
,1025300.0,150.0,2.5,2016-11-09 10:18:00,1,0.0,0.0,0,4,HYBLWF,N,N,N,FZ-C02,N,N,B,3
,1123191.0,150.0,3.248,2017-10-24,1001,63.0,150.0,63,2,HYBLWF,N,N,N,FZ-W02,N,y,S,180
,1067085.0,150.0,5.96,2017-03-22,1881,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
,1135961.0,150.0,5.476,2019-11-29,1,0.0,0.0,0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,14
,1141361.0,150.0,3.72,2017-10-01,1023,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-W03,N,N,S,180
,1141489.0,150.0,3.488,2017-10-01,1023,0.0,0.0,0,3,HYBLWF,N,N,N,FZ-W03,N,N,S,180
,1114615.0,150.0,2.79,2017-11-10,1001,63.0,150.0,63,3,HYBLWF,N,N,N,FZ-W01,N,N,S,180
,1173407.0,150.0,3.955,2018-11-05,1001,0.0,0.0,0,5,HYBLWF,N,N,N,FZ-C03,N,N,B,365
,1176405.0,150.0,2.608,2018-10-26,1001,0.0,0.0,0,2,HYBLWF,N,N,N,FZ-W02,N,N,S,180
BLUE,460176.0,0.0,0.7,1990-05-16,1022,63.0,150.0,63,5,HYBLWF,N,N,N,FZ-W03,N,N,S,180
,1130130.0,150.0,2.039,2018-12-14,1001,0.0,0.0,0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,14
,1130131.0,150.0,2.032,2018-12-14,1001,0.0,0.0,0,PG8,HYBLWF,N,N,N,FZ-V02,N,N,C,14
